"gene_symbol" "cumFraction" "rank" "indicator"
"ENSMUSG00000071266" 0.540274926914225 8686 2
"ENSMUSG00000036968" 0.545810785594327 8775 2
"ENSMUSG00000053950" 0.549667226472601 8837 2
"ENSMUSG00000018395" 0.553274864713566 8895 2
"ENSMUSG00000028893" 0.553959071966163 8906 2
"ENSMUSG00000026571" 0.557877713503763 8969 2
"ENSMUSG00000079852" 0.558686322075014 8982 2
"ENSMUSG00000067916" 0.56185855570069 9033 2
"ENSMUSG00000014158" 0.562231759656652 9039 2
"ENSMUSG00000022159" 0.563662374821173 9062 2
"ENSMUSG00000034765" 0.564408782733097 9074 2
"ENSMUSG00000026558" 0.57467189152205 9239 2
"ENSMUSG00000042507" 0.577284319213784 9281 2
"ENSMUSG00000025650" 0.579523542949555 9317 2
"ENSMUSG00000066861" 0.579896746905517 9323 2
"ENSMUSG00000019863" 0.583068980531193 9374 2
"ENSMUSG00000034601" 0.583504385146483 9381 2
"ENSMUSG00000002289" 0.586552217453505 9430 2
"ENSMUSG00000073471" 0.588293835914661 9458 2
"ENSMUSG00000041688" 0.592896684704858 9532 2
"ENSMUSG00000055320" 0.598183740747652 9617 2
"ENSMUSG00000029735" 0.599489954593519 9638 2
"ENSMUSG00000028247" 0.599738757230827 9642 2
"ENSMUSG00000031974" 0.600547365802077 9655 2
"ENSMUSG00000072258" 0.600920569758039 9661 2
"ENSMUSG00000071724" 0.60483921129564 9724 2
"ENSMUSG00000005225" 0.605336816570256 9732 2
"ENSMUSG00000052131" 0.607016234372084 9759 2
"ENSMUSG00000003949" 0.607140635690738 9761 2
"ENSMUSG00000070639" 0.609504260745164 9799 2
"ENSMUSG00000060188" 0.611059277228339 9824 2
"ENSMUSG00000034845" 0.613609504260745 9865 2
"ENSMUSG00000039270" 0.616968339864402 9919 2
"ENSMUSG00000041731" 0.622566399203831 10009 2
"ENSMUSG00000034771" 0.625365428873546 10054 2
"ENSMUSG00000041471" 0.630465882938359 10136 2
"ENSMUSG00000032579" 0.638240965354233 10261 2
"ENSMUSG00000078908" 0.63830316601356 10262 2
"ENSMUSG00000097416" 0.643030416122411 10338 2
"ENSMUSG00000074417" 0.646886857000684 10400 2
"ENSMUSG00000078349" 0.649561485351745 10443 2
"ENSMUSG00000005897" 0.652236113702805 10486 2
"ENSMUSG00000022382" 0.661752814579834 10639 2
"ENSMUSG00000034035" 0.663432232381663 10666 2
"ENSMUSG00000033952" 0.666791067985321 10720 2
"ENSMUSG00000028214" 0.667226472600609 10727 2
"ENSMUSG00000037366" 0.667599676556571 10733 2
"ENSMUSG00000056592" 0.678733594576102 10912 2
"ENSMUSG00000052928" 0.682963239410338 10980 2
"ENSMUSG00000037032" 0.688001492815824 11061 2
"ENSMUSG00000045930" 0.688810101387075 11074 2
"ENSMUSG00000112593" 0.695652173913043 11184 2
"ENSMUSG00000035735" 0.702369845120358 11292 2
"ENSMUSG00000050107" 0.706599489954593 11360 2
"ENSMUSG00000095595" 0.713628164458543 11473 2
"ENSMUSG00000057751" 0.714250171051813 11483 2
"ENSMUSG00000028862" 0.714809976985756 11492 2
"ENSMUSG00000032327" 0.721589848852398 11601 2
"ENSMUSG00000027420" 0.737575418299434 11858 2
"ENSMUSG00000070814" 0.739814642035205 11894 2
"ENSMUSG00000114744" 0.741183056540399 11916 2
"ENSMUSG00000097148" 0.741245257199726 11917 2
